date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20170918,25.96,85.81,2.17,274.81,0.41,0.73,42.96,0.32,-0.80,-1.20974,0.88055,1.49627
20170919,26.7,81.38,2.43,266.06,0.55,0.72,46.99,0.08,-0.80,-1.21701,0.88662,1.50573
20170920,27.11,80.56,2.35,236.25,0.39,0.7,53.13,0.47,-0.80,-1.17464,0.86241,1.45723
20170921,26.45,84.31,1.94,231.88,0.34,0.7,42.7,0.0,-0.80,-1.08640,0.80835,1.35414
20170922,26.46,82.88,1.69,300.69,0.5,0.72,51.49,0.26,-0.80,-0.95821,0.72638,1.20241
20170923,27.15,77.5,1.55,324.88,0.62,0.69,58.89,0.02,-0.80,-0.79781,0.61972,1.01023
20170924,27.21,77.25,1.57,207.31,0.61,0.67,52.74,0.04,-0.80,-0.61443,0.49275,0.78761
20170925,26.89,81.25,1.98,180.44,0.49,0.7,44.59,5.43,-0.80,-0.41816,0.35089,0.54588
20170926,26.6,84.69,1.93,225.56,0.58,0.71,39.47,0.0,-0.80,-0.21927,0.20060,0.29719
20170927,26.88,83.56,1.88,269.31,0.54,0.7,41.56,5.03,-0.80,-0.02743,0.04935,0.05646
20170928,26.74,85.62,1.29,229.12,0.42,0.75,33.38,5.32,-0.80,0.14899,-0.09454,0.17645
20170929,26.39,86.75,1.7,260.19,0.42,0.77,46.75,63.35,-0.80,0.30350,-0.22226,0.37618
20170930,26.54,81.19,1.23,153.31,0.52,0.73,44.1,0.56,-0.80,0.43172,-0.32509,0.54044
20171001,27.19,79.25,1.01,185.81,0.5,0.7,50.48,0.74,-0.63,0.53144,-0.39502,0.66218
20171002,26.97,82.62,0.81,122.19,0.49,0.73,45.05,24.24,-0.63,0.60225,-0.42550,0.73740
20171003,26.3,87.12,1.12,187.5,0.39,0.75,34.18,1.67,-0.63,0.64486,-0.41207,0.76528
20171004,26.83,83.19,1.5,158.0,0.5,0.72,49.97,0.09,-0.63,0.66020,-0.35289,0.74860
20171005,26.23,86.06,1.06,151.31,0.47,0.71,24.65,2.08,-0.63,0.64808,-0.24921,0.69434
20171006,26.57,86.12,1.51,110.69,0.38,0.77,38.58,22.92,-0.63,0.60566,-0.10603,0.61487
20171007,26.58,86.88,0.95,105.19,0.53,0.8,46.94,2.28,-0.63,0.52609,0.06655,0.53028
20171008,25.58,91.62,0.97,168.25,0.34,0.78,23.45,53.61,-0.63,0.39892,0.25039,0.47098
20171009,25.86,91.19,1.07,132.94,0.46,0.8,27.51,3.4,-0.63,0.21651,0.41706,0.46991
20171010,25.67,89.88,1.2,126.38,0.49,0.82,34.25,1.49,-0.63,-0.01323,0.53463,0.53479
20171011,26.75,81.62,0.76,149.44,0.56,0.76,55.37,10.71,-0.63,-0.26401,0.58555,0.64232
20171012,26.88,81.38,0.64,211.69,0.46,0.77,44.64,11.09,-0.63,-0.50794,0.57359,0.76617
20171013,26.9,83.31,0.76,152.69,0.51,0.77,46.4,0.34,-0.63,-0.72884,0.51155,0.89044
20171014,26.84,85.44,0.95,132.88,0.48,0.83,47.91,2.33,-0.63,-0.92060,0.41083,1.00811
20171015,26.65,86.94,1.37,142.69,0.46,0.77,39.86,2.39,-0.63,-1.08195,0.27989,1.11757
20171016,26.33,82.75,1.84,178.69,0.62,0.76,56.29,0.0,-0.63,-1.21330,0.12594,1.21982
20171017,25.63,76.94,1.87,250.88,0.59,0.74,61.94,4.35,-0.63,-1.31547,-0.04368,1.31619
20171018,24.3,77.31,1.76,188.56,0.57,0.73,53.85,0.05,-0.63,-1.38898,-0.22104,1.40646
20171019,24.3,77.5,1.64,242.06,0.6,0.73,53.08,0.04,-0.63,-1.43380,-0.39774,1.48795
20171020,25.17,82.06,1.06,261.56,0.42,0.73,25.31,0.01,-0.63,-1.44910,-0.56554,1.55554
20171021,26.28,79.12,1.77,258.12,0.45,0.72,53.74,0.04,-0.63,-1.39005,-0.80654,1.60709
20171022,26.23,83.88,1.55,231.69,0.48,0.72,34.78,0.38,-0.63,-1.27344,-1.01953,1.63128
20171023,26.6,80.81,1.48,138.0,0.51,0.7,48.99,0.0,-0.63,-1.10271,-1.19062,1.62282
20171024,25.64,65.38,1.26,208.06,0.62,0.7,50.2,0.0,-0.63,-0.88446,-1.30863,1.57949
20171025,24.77,63.19,0.96,139.5,0.66,0.69,52.51,0.09,-0.63,-0.62811,-1.36591,1.50341
20171026,25.1,63.25,0.75,157.75,0.65,0.68,49.0,0.0,-0.63,-0.34547,-1.35894,1.40216
20171027,24.91,69.31,0.8,73.06,0.64,0.67,37.15,0.0,-0.63,-0.05001,-1.28858,1.28955
20171028,24.59,63.81,1.09,39.19,0.61,0.66,45.6,0.0,-0.63,0.24390,-1.16005,1.18541
20171029,23.86,72.38,1.3,63.62,0.64,0.66,42.23,0.0,-0.63,0.52198,-0.98245,1.11251
20171030,23.55,71.0,1.42,46.75,0.65,0.65,42.44,0.0,-0.63,0.77091,-0.76814,1.08827
20171031,23.25,67.44,1.39,85.62,0.67,0.64,40.99,0.0,-0.63,0.97923,-0.53171,1.11427
20171101,22.65,69.81,1.47,64.62,0.64,0.63,37.4,0.0,-0.63,1.13812,-0.28887,1.17420
20171102,21.64,74.5,1.86,47.0,0.64,0.62,35.73,0.0,-0.63,1.24195,-0.05526,1.24318
20171103,21.68,74.06,1.7,51.62,0.62,0.62,34.84,0.0,-0.63,1.28869,0.15476,1.29795
20171104,21.88,72.88,1.6,48.19,0.69,0.62,35.79,0.0,-0.63,1.27993,0.32921,1.32159
20171105,23.58,77.5,1.99,62.31,0.68,0.61,33.04,0.0,-0.63,1.22077,0.45931,1.30432
20171106,22.92,71.12,1.41,51.75,0.7,0.6,35.66,0.0,-0.63,1.11932,0.54016,1.24284
20171107,23.19,71.75,1.31,67.12,0.7,0.6,32.5,0.0,-0.63,0.98614,0.57100,1.13952
20171108,23.19,68.75,1.38,58.06,0.67,0.59,32.35,0.0,-0.63,0.83331,0.55514,1.00129
20171109,22.83,64.81,1.23,69.5,0.67,0.59,31.44,0.0,-0.63,0.67358,0.49963,0.83866
20171110,21.82,68.25,1.59,61.38,0.66,0.59,29.11,0.0,-0.63,0.51935,0.41458,0.66453
20171111,20.98,69.56,1.86,38.81,0.62,0.59,26.76,0.05,-0.63,0.40284,0.28185,0.49165
20171112,21.43,67.81,1.7,32.25,0.55,0.58,27.25,1.63,-0.63,0.29505,0.16087,0.33605
20171113,22.81,73.62,1.55,44.06,0.66,0.58,24.19,0.0,-0.63,0.20624,0.05954,0.21467
20171114,24.76,77.56,1.62,47.25,0.55,0.58,21.71,0.0,-0.63,0.14636,-0.01682,0.14732
20171115,25.72,73.69,2.4,22.5,0.61,0.57,28.76,0.0,-0.63,0.12383,-0.06524,0.13996
20171116,25.19,73.25,2.51,90.69,0.59,0.56,27.0,0.0,-0.63,0.14436,-0.08394,0.16699
20171117,25.02,73.88,1.48,65.44,0.62,0.56,24.6,0.0,-0.63,0.20955,-0.06976,0.22086
20171118,25.54,71.44,1.47,56.88,0.62,0.55,24.84,0.2,-0.63,0.31407,-0.01308,0.31434
20171119,25.4,73.62,1.38,78.19,0.59,0.55,22.43,2.67,-0.63,0.43791,0.10898,0.45127
20171120,25.9,71.62,1.51,62.25,0.59,0.54,23.63,0.0,-0.63,0.53521,0.31972,0.62344
20171121,25.68,74.44,1.48,83.88,0.55,0.53,20.93,0.0,-0.63,0.57145,0.58460,0.81751
20171122,25.79,76.69,0.73,152.75,0.55,0.61,29.65,3.5,-0.63,0.57759,0.83879,1.01842
20171123,25.22,73.31,1.33,158.62,0.53,0.59,28.05,0.0,-0.63,0.58544,1.05988,1.21082
20171124,23.87,70.94,1.26,46.81,0.53,0.56,23.28,0.0,-0.63,0.59926,1.24309,1.37999
20171125,21.72,66.06,1.45,69.94,0.62,0.55,22.43,0.0,-0.63,0.61250,1.38324,1.51278
20171126,21.68,58.88,1.07,67.88,0.65,0.55,21.06,0.0,-0.63,0.61610,1.47496,1.59847
20171127,21.45,55.12,1.05,134.81,0.68,0.55,19.94,0.0,-0.63,0.60102,1.51464,1.62953
20171128,21.15,56.12,1.05,125.94,0.66,0.54,20.45,0.0,-0.63,0.55938,1.50142,1.60224
20171129,20.3,63.19,1.35,124.44,0.63,0.53,18.76,0.0,-0.63,0.48529,1.43744,1.51715
20171130,21.09,61.62,1.29,108.12,0.69,0.52,17.82,0.0,-0.63,0.37556,1.32754,1.37964
20171201,20.69,63.81,1.49,102.56,0.63,0.52,16.95,0.0,-0.73,0.22999,1.17857,1.20080
20171202,20.37,67.69,1.31,108.88,0.62,0.51,13.88,0.0,-0.73,0.05150,0.99861,0.99993
20171203,20.23,65.12,1.38,97.38,0.66,0.5,14.53,0.0,-0.73,-0.15420,0.79601,0.81081
20171204,19.67,66.44,1.2,122.56,0.62,0.49,13.9,0.0,-0.73,-0.37907,0.57866,0.69176
20171205,20.19,68.5,1.77,134.88,0.62,0.48,12.84,0.21,-0.73,-0.61336,0.35326,0.70781
20171206,21.26,65.25,1.35,135.81,0.6,0.48,13.03,0.15,-0.73,-0.84635,0.12496,0.85553
20171207,22.08,57.62,1.46,66.56,0.65,0.47,13.3,0.0,-0.73,-1.06699,-0.10285,1.07193
20171208,21.45,58.75,2.2,80.44,0.62,0.46,13.93,0.0,-0.73,-1.26441,-0.32832,1.30634
20171209,22.14,58.31,2.16,100.88,0.65,0.45,13.44,0.0,-0.73,-1.42844,-0.55064,1.53090
20171210,21.14,52.5,1.66,86.44,0.69,0.45,13.32,0.0,-0.73,-1.55013,-0.76901,1.73040
20171211,21.4,52.44,1.16,57.88,0.69,0.44,12.06,0.0,-0.73,-1.62248,-0.98133,1.89617
20171212,22.91,45.12,1.0,145.69,0.64,0.43,12.7,0.0,-0.73,-1.64179,-1.18266,2.02340
20171213,23.12,54.19,0.98,120.06,0.62,0.42,11.27,0.0,-0.73,-1.60921,-1.36457,2.10988
20171214,22.46,57.5,1.42,101.88,0.59,0.42,10.84,0.0,-0.73,-1.53182,-1.51616,2.15528
20171215,21.93,54.88,1.38,107.0,0.59,0.41,10.19,0.0,-0.73,-1.42166,-1.62706,2.16066
20171216,21.8,52.38,1.3,68.0,0.64,0.41,10.04,0.0,-0.73,-1.29252,-1.69071,2.12817
20171217,21.83,58.31,1.56,77.0,0.62,0.41,8.91,0.0,-0.73,-1.15620,-1.70583,2.06074
20171218,21.43,57.25,1.45,108.06,0.62,0.4,8.49,0.0,-0.73,-1.02035,-1.67565,1.96186
20171219,20.5,45.75,1.65,84.06,0.69,0.4,9.29,0.06,-0.73,-0.88825,-1.60616,1.83541
20171220,20.6,41.19,1.3,139.44,0.67,0.39,8.87,0.0,-0.73,-0.75991,-1.50449,1.68551
20171221,20.51,47.38,0.99,45.38,0.66,0.38,8.21,0.0,-0.73,-0.63330,-1.37794,1.51650
20171222,20.65,50.94,1.35,44.19,0.64,0.38,7.69,0.0,-0.73,-0.50547,-1.23346,1.33302
20171223,21.16,51.19,1.22,58.25,0.6,0.38,7.42,0.0,-0.73,-0.37334,-1.07748,1.14033
20171224,21.69,50.69,1.23,121.12,0.59,0.38,6.95,0.0,-0.73,-0.23430,-0.91577,0.94527
20171225,22.14,47.81,1.16,92.31,0.59,0.37,7.73,0.0,-0.73,-0.08661,-0.75336,0.75832
20171226,20.24,44.38,1.68,34.94,0.65,0.36,7.2,0.0,-0.73,0.07025,-0.59440,0.59854
20171227,19.86,38.38,1.27,67.25,0.68,0.35,7.15,0.0,-0.73,0.23549,-0.44208,0.50089
20171228,20.48,37.12,1.23,105.56,0.68,0.34,6.72,0.0,-0.73,0.40693,-0.29845,0.50464
20171229,21.06,41.31,1.22,135.56,0.67,0.34,5.89,0.0,-0.73,0.58114,-0.16438,0.60394
20171230,21.37,46.62,1.2,110.38,0.67,0.33,5.34,0.0,-0.73,0.75365,-0.03956,0.75468
20171231,22.2,42.06,0.85,115.94,0.69,0.33,5.6,0.0,-0.73,0.92110,0.05408,0.92269
20180101,22.27,39.25,1.0,156.31,0.68,0.32,6.32,0.0,-0.77,1.07744,0.16464,1.08994
20180102,20.79,50.88,1.12,74.81,0.61,0.31,4.45,0.0,-0.77,1.21617,0.26450,1.24460
20180103,20.58,45.25,1.16,128.12,0.59,0.31,4.7,0.0,-0.77,1.33247,0.36508,1.38158
20180104,20.19,38.5,1.4,32.94,0.58,0.3,4.65,0.0,-0.77,1.42183,0.46954,1.49735
20180105,20.37,36.75,1.34,70.94,0.62,0.3,4.87,0.0,-0.77,1.48097,0.57978,1.59041
20180106,20.12,40.12,1.18,100.94,0.63,0.3,4.2,0.0,-0.77,1.50827,0.69617,1.66118
20180107,20.82,38.19,0.93,97.69,0.59,0.29,4.03,0.0,-0.77,1.50402,0.81788,1.71202
20180108,20.24,44.75,1.52,89.5,0.59,0.29,3.41,0.0,-0.77,1.47038,0.94362,1.74712
20180109,20.08,40.06,1.2,74.81,0.63,0.28,3.8,0.0,-0.77,1.41104,1.07235,1.77228
20180110,21.33,35.62,1.14,48.56,0.66,0.28,4.23,0.0,-0.77,1.33073,1.20367,1.79434
20180111,22.26,35.5,1.17,34.81,0.65,0.27,4.37,0.0,-0.77,1.23457,1.33763,1.82028
20180112,23.4,30.44,1.3,29.0,0.63,0.27,3.99,0.0,-0.77,1.12756,1.47425,1.85602
20180113,23.89,31.44,1.44,39.69,0.66,0.27,4.17,0.0,-0.77,1.01417,1.61287,1.90523
20180114,23.51,40.12,1.41,67.62,0.59,0.26,3.38,0.01,-0.77,0.89791,1.75171,1.96843
20180115,23.44,42.81,1.22,75.25,0.54,0.26,2.83,0.04,-0.77,0.78116,1.88760,2.04285
20180116,23.51,38.06,1.62,39.62,0.66,0.25,3.73,0.0,-0.77,0.66500,2.01600,2.12285
20180117,22.65,35.31,1.44,58.94,0.66,0.25,3.28,0.0,-0.77,0.54926,2.13122,2.20086
20180118,22.08,31.0,1.48,36.31,0.69,0.24,3.12,0.0,-0.77,0.43277,2.22679,2.26846
20180119,21.7,27.12,1.47,41.38,0.71,0.23,2.79,0.03,-0.77,0.31364,2.29597,2.31729
20180120,21.87,25.44,1.2,59.56,0.7,0.23,2.67,0.0,-0.77,0.18962,2.33227,2.33996
20180121,22.98,24.38,1.03,126.06,0.66,0.23,2.47,0.0,-0.77,0.05845,2.33001,2.33074
20180122,21.61,40.69,1.44,138.62,0.63,0.23,1.8,0.0,-0.77,-0.08202,2.28486,2.28633
20180123,22.44,49.0,1.75,174.94,0.58,0.22,1.59,0.0,-0.77,-0.23360,2.19421,2.20661
20180124,22.98,37.38,1.59,235.5,0.55,0.22,1.88,0.0,-0.77,-0.39775,2.05741,2.09551
20180125,21.48,23.38,1.87,247.69,0.61,0.21,2.28,0.0,-0.77,-0.57535,1.87584,1.96209
20180126,21.21,16.31,1.31,101.0,0.7,0.21,2.13,0.0,-0.77,-0.76643,1.65272,1.82178
20180127,21.51,16.81,1.1,46.44,0.63,0.2,1.94,0.0,-0.77,-0.96977,1.39266,1.69704
20180128,21.34,23.62,1.38,62.56,0.61,0.2,1.52,0.0,-0.77,-1.18234,1.10107,1.61564
20180129,21.69,27.5,1.67,66.5,0.66,0.2,1.38,0.0,-0.77,-1.39886,0.78330,1.60323
20180130,22.48,22.62,1.59,39.19,0.72,0.2,1.34,0.0,-0.77,-1.61117,0.44365,1.67114
20180131,23.55,18.38,1.56,114.38,0.74,0.19,1.44,0.0,-0.77,-1.80772,0.08458,1.80970
20180201,24.2,15.75,1.7,133.56,0.75,0.19,1.38,0.0,-0.70,-1.97288,-0.29367,1.99461
20180202,24.63,16.44,1.03,139.31,0.73,0.18,1.3,0.0,-0.70,-2.08658,-0.69181,2.19827
20180203,24.1,25.19,1.5,143.25,0.73,0.18,0.96,0.0,-0.70,-2.12584,-1.10676,2.39669
20180204,24.01,36.62,1.81,159.25,0.72,0.17,0.78,0.0,-0.70,-2.07183,-1.52318,2.57149
20180205,24.77,36.0,2.12,162.88,0.66,0.17,0.69,0.0,-0.70,-1.92411,-1.90808,2.70979
20180206,25.18,36.31,1.38,125.75,0.64,0.17,0.73,0.05,-0.70,-1.71005,-2.22163,2.80355
20180207,24.28,36.38,1.01,173.81,0.35,0.17,0.26,2.07,-0.70,-1.47149,-2.43945,2.84889
20180208,26.33,31.44,1.06,204.38,0.7,0.17,0.87,0.0,-0.70,-1.24089,-2.56073,2.84555
20180209,25.95,28.69,1.73,266.88,0.5,0.16,0.65,0.06,-0.70,-1.03216,-2.59881,2.79627
20180210,25.82,27.5,0.91,92.88,0.4,0.16,0.44,0.45,-0.70,-0.84625,-2.57059,2.70631
20180211,26.38,44.38,3.23,149.88,0.52,0.16,0.66,0.07,-0.70,-0.67879,-2.49191,2.58271
20180212,25.74,52.19,2.44,157.56,0.5,0.19,2.39,0.0,-0.70,-0.52465,-2.37658,2.43380
20180213,25.92,49.88,2.08,157.44,0.55,0.23,3.25,0.0,-0.70,-0.37982,-2.23649,2.26851
20180214,25.05,50.88,2.27,39.69,0.65,0.23,1.48,0.0,-0.70,-0.24185,-2.08173,2.09573
20180215,24.56,44.75,2.07,21.06,0.66,0.23,1.62,0.0,-0.70,-0.10949,-1.92060,1.92372
20180216,23.73,30.0,2.11,16.12,0.66,0.23,1.79,0.0,-0.70,0.01779,-1.75955,1.75964
20180217,24.37,27.44,1.91,20.06,0.74,0.22,1.82,0.0,-0.70,0.14054,-1.60293,1.60907
20180218,25.34,28.06,1.24,93.31,0.7,0.21,1.71,0.0,-0.70,0.25994,-1.45289,1.47596
20180219,26.25,32.81,1.23,118.06,0.66,0.2,1.43,0.0,-0.70,0.37842,-1.30890,1.36251
20180220,26.81,42.75,1.54,111.25,0.62,0.2,1.04,0.0,-0.70,0.50003,-1.16692,1.26954
20180221,27.24,36.12,1.62,77.12,0.6,0.2,1.0,0.0,-0.70,0.63003,-1.01761,1.19685
20180222,27.29,31.56,1.52,72.12,0.64,0.2,1.06,0.0,-0.70,0.77145,-0.84438,1.14373
20180223,27.51,34.88,1.62,114.62,0.66,0.19,0.95,0.0,-0.70,0.91406,-0.62841,1.10924
20180224,27.3,35.44,2.2,152.12,0.7,0.19,0.9,0.0,-0.70,1.02567,-0.37608,1.09245
20180225,27.7,32.62,1.64,132.88,0.72,0.18,0.99,0.0,-0.70,1.08408,-0.13414,1.09234
20180226,28.53,23.69,1.54,92.25,0.68,0.18,1.05,0.0,-0.70,1.10587,0.06248,1.10764
20180227,28.87,26.06,1.84,33.12,0.64,0.17,0.91,0.0,-0.70,1.11604,0.21476,1.13651
20180228,28.33,18.94,1.62,46.0,0.7,0.17,1.08,0.0,-0.70,1.12776,0.33499,1.17646
20180301,28.62,17.62,1.45,64.75,0.7,0.16,1.0,0.0,-0.79,1.16264,0.38886,1.22594
20180302,30.33,18.94,1.22,78.12,0.7,0.16,0.88,0.0,-0.79,1.19263,0.45908,1.27794
20180303,30.5,20.69,1.23,108.5,0.64,0.16,0.82,0.0,-0.79,1.22484,0.51722,1.32957
20180304,30.36,20.5,1.27,146.62,0.64,0.16,0.81,0.0,-0.79,1.25545,0.56366,1.37618
20180305,29.62,23.56,2.28,179.69,0.66,0.16,0.68,0.0,-0.79,1.28014,0.59871,1.41322
20180306,29.82,22.75,1.79,180.19,0.64,0.16,0.69,0.0,-0.79,1.29448,0.62306,1.43662
20180307,29.84,25.12,1.53,166.44,0.62,0.15,0.55,0.0,-0.79,1.29439,0.63815,1.44315
20180308,29.62,26.94,2.02,141.62,0.61,0.15,0.43,0.0,-0.79,1.27650,0.64638,1.43082
20180309,29.42,29.5,1.81,114.44,0.6,0.15,0.47,0.0,-0.79,1.23823,0.65121,1.39903
20180310,30.2,31.5,1.43,117.38,0.59,0.15,0.41,0.0,-0.79,1.17778,0.65726,1.34876
20180311,30.22,31.38,1.84,148.31,0.52,0.14,0.33,0.17,-0.79,1.09347,0.67027,1.28256
20180312,30.1,30.12,1.53,160.94,0.55,0.14,0.44,0.02,-0.79,0.98230,0.69681,1.20435
20180313,30.44,29.06,1.98,150.94,0.66,0.14,0.55,0.0,-0.79,0.83750,0.74261,1.11932
20180314,31.04,23.75,1.74,166.38,0.64,0.14,0.57,0.01,-0.79,0.64773,0.80550,1.03363
20180315,31.43,28.56,2.16,253.62,0.4,0.14,0.34,0.57,-0.79,0.41189,0.86069,0.95417
20180316,28.18,39.25,2.49,96.44,0.26,0.18,3.48,0.43,-0.79,0.16928,0.87190,0.88818
20180317,28.05,46.12,0.88,100.5,0.59,0.29,4.85,0.0,-0.79,-0.03280,0.84186,0.84250
20180318,29.58,35.31,1.49,86.38,0.66,0.27,4.28,0.0,-0.79,-0.19049,0.79994,0.82231
20180319,30.05,31.25,1.09,123.69,0.61,0.26,3.21,0.0,-0.79,-0.31996,0.76557,0.82975
20180320,30.99,30.31,1.1,180.0,0.56,0.24,2.94,0.0,-0.79,-0.43391,0.74624,0.86323
20180321,32.17,29.0,1.68,212.44,0.6,0.23,2.63,0.0,-0.79,-0.53888,0.74343,0.91819
20180322,31.69,23.38,1.8,323.88,0.67,0.23,3.0,0.0,-0.79,-0.63750,0.75552,0.98854
20180323,30.77,18.56,2.05,229.81,0.7,0.21,2.81,0.0,-0.79,-0.73044,0.77895,1.06785
20180324,30.82,18.12,1.62,60.5,0.7,0.2,2.48,0.0,-0.79,-0.81747,0.80872,1.14991
20180325,30.88,19.94,1.67,43.75,0.62,0.2,1.85,0.0,-0.79,-0.89804,0.83873,1.22880
20180326,31.62,18.25,1.3,134.5,0.66,0.19,1.8,0.0,-0.79,-0.97153,0.86212,1.29889
20180327,32.51,16.88,1.08,156.88,0.68,0.18,1.8,0.0,-0.79,-1.03731,0.87167,1.35493
20180328,33.45,18.69,1.31,225.56,0.66,0.17,1.61,0.0,-0.79,-1.09459,0.86020,1.39215
20180329,32.98,17.62,1.26,219.94,0.64,0.17,1.14,0.05,-0.79,-1.14220,0.82098,1.40664
20180330,32.95,24.12,1.62,153.94,0.62,0.16,1.13,0.43,-0.79,-1.17826,0.74823,1.39576
20180331,33.73,39.31,3.02,171.5,0.54,0.16,1.0,1.32,-0.79,-1.19967,0.63763,1.35860
20180401,32.86,40.44,2.35,152.62,0.57,0.16,1.61,1.82,-1.29,-1.20205,0.48607,1.29661
20180402,31.92,40.94,2.48,153.5,0.64,0.28,11.92,0.0,-1.29,-1.17783,0.29520,1.21426
20180403,31.48,43.19,1.99,143.94,0.61,0.31,10.86,0.0,-1.29,-1.11769,0.07041,1.11990
20180404,32.9,36.0,2.5,168.88,0.57,0.28,7.26,0.1,-1.29,-1.01128,-0.17679,1.02661
20180405,33.16,38.38,2.89,186.0,0.52,0.27,7.07,0.93,-1.29,-0.85049,-0.42807,0.95215
20180406,32.44,39.31,2.11,202.69,0.48,0.28,6.48,1.54,-1.29,-0.63438,-0.66046,0.91577
20180407,32.41,36.62,2.23,148.31,0.46,0.29,8.73,5.27,-1.29,-0.37236,-0.85221,0.93001
20180408,29.92,49.62,1.82,193.88,0.39,0.42,23.71,5.11,-1.29,-0.08245,-0.98901,0.99244
20180409,30.52,46.0,2.16,166.75,0.65,0.4,16.7,0.0,-1.29,0.21444,-1.06588,1.08724
20180410,31.33,44.5,2.33,151.56,0.66,0.35,12.29,0.0,-1.29,0.49943,-1.08450,1.19397
20180411,31.61,43.19,2.02,167.81,0.64,0.34,10.76,0.0,-1.29,0.75749,-1.04960,1.29439
20180412,32.34,36.12,1.45,151.0,0.62,0.3,8.3,0.1,-1.29,0.97725,-0.96677,1.37465
20180413,33.18,35.25,2.45,160.25,0.69,0.28,6.29,0.0,-1.29,1.15034,-0.84178,1.42544
20180414,33.7,37.06,2.36,161.19,0.61,0.26,4.73,0.03,-1.29,1.27095,-0.68063,1.44172
20180415,32.61,40.88,2.68,169.62,0.52,0.25,2.77,1.62,-1.29,1.33562,-0.48987,1.42262
20180416,34.74,31.56,1.38,112.0,0.66,0.24,4.05,0.0,-1.29,1.34330,-0.27673,1.37151
20180417,35.81,30.88,1.78,131.88,0.67,0.23,3.65,0.0,-1.29,1.29527,-0.04923,1.29620
20180418,36.83,27.0,1.99,210.81,0.66,0.21,3.32,0.0,-1.29,1.19509,0.18398,1.20917
20180419,36.29,20.25,2.01,215.62,0.66,0.2,2.95,0.0,-1.29,1.04843,0.41380,1.12714
