date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20170222,28.3,25.69,1.52,182.69,0.7,0.15,0.92,97.55,0.0,-0.41,0.81388,-1.41859,1.63548
20170223,29.1,20.19,1.15,81.25,0.71,0.15,0.95,97.69,0.0,-0.41,1.12567,-1.09183,1.56819
20170224,27.51,17.25,2.39,113.0,0.73,0.14,0.84,97.85,0.0,-0.41,1.37395,-0.68177,1.53380
20170225,25.75,16.5,2.22,41.19,0.74,0.14,0.72,97.88,0.0,-0.41,1.50850,-0.27032,1.53253
20170226,26.43,11.31,2.21,73.69,0.75,0.14,0.79,97.68,0.0,-0.41,1.55355,0.06847,1.55506
20170227,27.73,21.5,1.27,98.38,0.68,0.13,0.52,97.75,0.0,-0.41,1.55400,0.31821,1.58625
20170228,27.94,20.38,1.65,54.25,0.73,0.13,0.57,97.8,0.0,-0.41,1.53426,0.48768,1.60991
20170301,27.33,27.5,1.71,122.38,0.69,0.13,0.44,97.73,0.0,-0.58,1.52667,0.53806,1.61871
20170302,27.16,34.44,1.95,168.44,0.68,0.13,0.42,97.61,0.0,-0.58,1.48513,0.56731,1.58980
20170303,27.4,27.81,2.89,171.75,0.73,0.12,0.47,97.38,0.0,-0.58,1.42167,0.55147,1.52489
20170304,26.94,36.94,2.74,178.38,0.73,0.12,0.37,97.31,0.0,-0.58,1.33251,0.49992,1.42321
20170305,29.46,48.31,2.32,175.12,0.64,0.12,0.27,97.27,4.74,-0.58,1.21586,0.42347,1.28750
20170306,30.48,43.38,1.46,160.56,0.64,0.12,0.21,97.26,1.88,-0.58,1.07253,0.33364,1.12323
20170307,30.74,41.5,3.02,171.06,0.54,0.12,0.28,97.24,4.91,-0.58,0.90612,0.24165,0.93779
20170308,29.78,41.56,2.76,226.69,0.64,0.12,0.49,97.21,0.0,-0.58,0.72273,0.15728,0.73965
20170309,29.46,43.25,1.51,210.12,0.57,0.12,0.4,97.17,0.0,-0.58,0.53044,0.08790,0.53767
20170310,29.67,42.81,3.09,228.5,0.56,0.17,3.8,97.13,0.0,-0.58,0.33843,0.03766,0.34052
20170311,27.82,23.38,2.76,286.31,0.73,0.2,2.96,97.36,0.0,-0.58,0.15601,0.00686,0.15616
20170312,26.51,18.56,2.01,252.69,0.71,0.19,2.33,97.53,0.0,-0.58,-0.00842,-0.00852,0.01197
20170313,26.6,17.19,1.1,45.19,0.72,0.18,2.1,97.65,0.0,-0.58,-0.14833,-0.01733,0.14934
20170314,28.26,38.88,1.49,106.31,0.62,0.17,0.91,97.64,0.0,-0.58,-0.25928,-0.03230,0.26129
20170315,29.12,44.94,1.41,132.19,0.49,0.17,1.66,97.7,0.69,-0.58,-0.33878,-0.06086,0.34421
20170316,27.68,58.56,1.32,149.81,0.55,0.41,23.62,97.64,0.43,-0.58,-0.39020,-0.08730,0.39985
20170317,28.49,52.31,1.62,250.44,0.62,0.46,25.49,97.49,0.14,-0.58,-0.42479,-0.08462,0.43314
20170318,28.62,33.5,1.4,223.62,0.71,0.41,22.05,97.56,0.0,-0.58,-0.45022,-0.04346,0.45231
20170319,28.76,36.0,1.65,214.12,0.68,0.38,17.9,97.58,0.0,-0.58,-0.46725,0.03129,0.46829
20170320,28.01,36.25,1.82,157.44,0.73,0.35,13.4,97.63,0.0,-0.58,-0.47478,0.13101,0.49252
20170321,28.17,28.19,1.88,72.69,0.73,0.32,11.73,97.76,0.0,-0.58,-0.47264,0.24688,0.53323
20170322,29.62,21.31,1.64,131.75,0.72,0.3,9.4,97.69,0.0,-0.58,-0.46201,0.37092,0.59248
20170323,30.16,29.5,1.52,135.31,0.7,0.27,7.59,97.56,0.0,-0.58,-0.44522,0.49618,0.66664
20170324,31.02,32.56,1.76,143.75,0.67,0.25,6.27,97.49,0.0,-0.58,-0.42520,0.61696,0.74929
20170325,31.8,31.0,1.55,130.25,0.66,0.23,5.12,97.5,0.0,-0.58,-0.40505,0.72880,0.83380
20170326,31.72,35.31,1.88,116.81,0.66,0.22,3.93,97.56,0.0,-0.58,-0.38755,0.82830,0.91449
20170327,31.79,35.81,1.99,157.25,0.65,0.21,3.2,97.56,0.0,-0.58,-0.37487,0.91293,0.98689
20170328,32.12,30.88,2.09,151.12,0.65,0.2,2.9,97.58,0.0,-0.58,-0.36825,0.98072,1.04758
20170329,32.15,33.31,2.17,150.56,0.68,0.2,2.7,97.47,0.0,-0.58,-0.36798,1.03009,1.09384
20170330,32.57,33.69,2.33,153.25,0.67,0.19,2.34,97.49,0.0,-0.58,-0.37341,1.05967,1.12353
20170331,32.94,33.31,2.51,158.81,0.67,0.18,2.05,97.55,0.0,-0.58,-0.38303,1.06830,1.13489
20170401,33.69,28.75,2.32,172.19,0.65,0.17,2.12,97.38,0.0,-0.21,-0.39540,1.05487,1.12654
20170402,34.2,31.44,2.63,215.94,0.59,0.16,1.54,97.24,0.0,-0.21,-0.40697,1.01936,1.09760
20170403,33.93,30.19,2.92,180.81,0.58,0.16,1.48,97.35,0.0,-0.21,-0.41387,0.96268,1.04787
20170404,33.35,38.38,3.02,182.69,0.6,0.16,1.75,97.43,0.04,-0.21,-0.41109,0.88755,0.97813
20170405,33.72,39.75,2.84,195.62,0.55,0.18,2.18,97.32,2.09,-0.21,-0.39261,0.79909,0.89033
20170406,34.88,31.81,2.09,186.44,0.63,0.18,1.95,97.2,0.0,-0.21,-0.35272,0.70460,0.78795
20170407,34.8,35.62,2.05,179.0,0.59,0.17,1.49,97.27,0.21,-0.21,-0.28832,0.61185,0.67638
20170408,35.23,28.19,1.04,184.12,0.64,0.16,1.69,97.28,0.0,-0.21,-0.20080,0.52654,0.56352
20170409,34.45,23.38,1.47,97.56,0.66,0.16,1.73,97.3,0.0,-0.21,-0.09590,0.45088,0.46096
20170410,33.16,20.38,2.08,179.31,0.65,0.16,1.65,97.25,0.0,-0.21,0.01785,0.38408,0.38449
20170411,32.0,9.31,2.3,58.56,0.73,0.15,1.56,97.29,0.0,-0.21,0.13089,0.32384,0.34929
20170412,32.68,10.38,1.46,58.94,0.73,0.14,1.33,97.32,0.0,-0.21,0.23361,0.26760,0.35522
20170413,32.54,20.06,1.72,142.94,0.7,0.14,1.05,97.3,0.0,-0.21,0.31709,0.21311,0.38205
20170414,32.61,33.44,2.36,141.75,0.67,0.13,0.78,97.21,0.0,-0.21,0.37352,0.15857,0.40578
20170415,33.33,32.88,2.36,171.0,0.68,0.13,0.83,97.02,0.0,-0.21,0.39671,0.10249,0.40973
20170416,34.44,25.06,2.19,208.69,0.7,0.13,0.9,96.94,0.0,-0.21,0.38258,0.04362,0.38506
20170417,34.6,15.12,1.85,141.12,0.7,0.12,0.91,97.06,0.0,-0.21,0.32957,-0.01915,0.33013
20170418,34.76,29.19,1.55,156.31,0.65,0.12,0.68,97.11,0.0,-0.21,0.23883,-0.08662,0.25405
20170419,34.6,33.38,2.04,215.12,0.63,0.12,0.59,97.1,0.0,-0.21,0.11422,-0.15916,0.19590
20170420,35.05,30.62,2.01,242.19,0.66,0.12,0.64,97.04,0.0,-0.21,-0.03795,-0.23664,0.23966
20170421,35.49,26.62,1.97,263.31,0.69,0.12,0.59,97.06,0.0,-0.21,-0.20943,-0.31833,0.38105
20170422,35.21,22.0,2.2,283.12,0.7,0.12,0.55,97.1,0.0,-0.21,-0.39066,-0.40302,0.56129
20170423,34.39,17.69,2.43,305.12,0.7,0.11,0.48,97.15,0.0,-0.21,-0.57147,-0.48914,0.75222
20170424,33.86,15.94,2.55,321.25,0.7,0.11,0.46,97.21,0.0,-0.21,-0.74174,-0.57493,0.93847
20170425,34.18,16.06,2.35,316.12,0.72,0.11,0.45,97.23,0.0,-0.21,-0.89202,-0.65859,1.10880
20170426,35.26,16.0,1.1,209.75,0.69,0.11,0.48,97.22,0.0,-0.21,-1.01399,-0.73820,1.25424
20170427,35.41,23.31,1.25,152.88,0.62,0.11,0.29,97.3,0.0,-0.21,-1.10087,-0.81158,1.36769
20170428,34.81,27.31,2.93,287.62,0.65,0.11,0.55,97.3,0.0,-0.21,-1.14779,-0.87604,1.44390
20170429,35.54,19.69,1.56,266.81,0.55,0.12,2.16,97.3,0.55,-0.21,-1.15211,-0.92817,1.47948
20170430,34.98,25.44,1.55,224.25,0.34,0.12,1.02,97.27,0.4,-0.21,-1.10807,-0.96346,1.46836
20170501,34.49,27.62,2.11,202.44,0.6,0.13,1.68,97.37,0.0,0.17,-1.02721,-0.98029,1.41990
20170502,33.56,36.62,2.97,158.06,0.62,0.16,2.77,97.49,0.0,0.17,-0.91084,-0.97213,1.33216
20170503,33.55,38.56,2.88,162.81,0.64,0.18,2.19,97.46,0.0,0.17,-0.76587,-0.93619,1.20955
20170504,34.54,33.25,2.46,160.62,0.67,0.17,2.02,97.41,0.0,0.17,-0.59999,-0.87223,1.05866
20170505,35.76,28.19,2.58,192.38,0.62,0.16,1.91,97.31,0.0,0.17,-0.42072,-0.78289,0.88878
20170506,35.8,33.44,3.35,182.19,0.59,0.16,1.63,97.35,0.0,0.17,-0.23484,-0.67341,0.71319
20170507,34.3,39.69,3.54,166.19,0.64,0.22,6.44,97.44,0.0,0.17,-0.04814,-0.55078,0.55288
20170508,34.06,38.12,2.46,148.94,0.62,0.21,3.64,97.34,0.0,0.17,0.13454,-0.42280,0.44369
20170509,34.01,39.56,2.21,132.25,0.59,0.2,3.03,97.2,0.26,0.17,0.30921,-0.29709,0.42880
20170510,30.2,60.12,2.74,156.62,0.58,0.52,39.18,97.34,0.01,0.17,0.47257,-0.18024,0.50578
20170511,30.92,53.75,2.52,166.75,0.66,0.43,25.94,97.36,0.0,0.17,0.62199,-0.07722,0.62676
20170512,32.24,47.12,2.87,159.94,0.62,0.39,22.36,97.34,0.0,0.17,0.75548,0.00898,0.75553
20170513,33.87,43.69,2.86,168.0,0.67,0.36,21.16,97.16,0.0,0.17,0.87177,0.07734,0.87520
20170514,35.03,39.69,2.72,184.81,0.54,0.34,20.67,97.0,0.0,0.17,0.97035,0.12843,0.97881
20170515,36.44,35.75,3.07,249.94,0.59,0.35,21.64,96.84,0.0,0.17,1.05138,0.16384,1.06407
20170516,37.84,27.81,3.54,290.19,0.66,0.3,15.18,96.7,0.0,0.17,1.11552,0.18543,1.13082
20170517,37.01,25.94,4.65,303.38,0.62,0.27,9.85,96.77,0.0,0.17,1.16352,0.19511,1.17977
20170518,36.98,23.62,3.84,315.25,0.64,0.24,7.9,96.81,0.0,0.17,1.19579,0.19493,1.21157
20170519,37.34,21.56,2.67,218.12,0.65,0.23,6.16,96.93,0.0,0.17,1.21193,0.18775,1.22638
20170520,37.38,25.19,2.1,111.19,0.69,0.21,4.77,96.87,0.0,0.17,1.21081,0.17765,1.22378
20170521,37.33,26.44,2.25,128.62,0.67,0.2,3.8,96.81,0.0,0.17,1.19090,0.16994,1.20297
20170522,36.63,31.75,2.78,154.69,0.7,0.21,5.09,96.91,0.0,0.17,1.15085,0.17055,1.16342
20170523,36.62,31.44,2.97,173.62,0.57,0.24,9.85,96.94,0.11,0.17,1.09004,0.18518,1.10566
20170524,36.12,32.38,2.59,163.31,0.65,0.27,10.28,96.85,0.04,0.17,1.00892,0.21836,1.03228
20170525,36.02,37.69,3.45,168.25,0.6,0.24,5.88,96.79,0.0,0.17,0.90902,0.27262,0.94902
20170526,34.19,47.88,3.04,176.62,0.54,0.35,24.16,96.81,10.46,0.17,0.79269,0.34790,0.86567
20170527,32.98,52.94,3.16,193.25,0.55,0.48,36.26,96.74,13.37,0.17,0.66271,0.44119,0.79614
20170528,33.69,51.0,3.02,162.56,0.59,0.43,33.13,96.72,12.35,0.17,0.52186,0.54656,0.75569
20170529,34.31,46.38,3.02,251.44,0.67,0.44,33.45,96.61,0.0,0.17,0.37262,0.65538,0.75390
20170530,35.11,38.56,4.16,271.0,0.63,0.38,23.01,96.54,0.12,0.17,0.21732,0.75695,0.78753
20170531,35.61,37.19,3.59,233.81,0.63,0.34,18.66,96.66,0.05,0.17,0.05884,0.83939,0.84145
20170601,34.89,42.12,3.26,190.88,0.64,0.3,13.22,96.78,0.0,-0.29,-0.09809,0.89122,0.89660
20170602,35.6,39.5,3.05,172.19,0.62,0.28,10.53,96.87,0.38,-0.29,-0.24569,0.90343,0.93624
20170603,34.93,42.88,2.6,179.31,0.54,0.27,6.88,96.94,15.38,-0.29,-0.37330,0.87175,0.94832
20170604,34.58,42.81,3.1,277.69,0.49,0.29,10.37,96.97,0.67,-0.29,-0.46990,0.79756,0.92570
20170605,34.81,44.5,3.2,303.5,0.44,0.29,10.58,96.92,0.14,-0.29,-0.52789,0.68655,0.86604
20170606,30.82,62.25,3.55,303.75,0.55,0.42,18.54,97.04,0.57,-0.29,-0.54540,0.54609,0.77179
20170607,28.99,74.44,3.15,299.94,0.38,0.62,33.45,97.09,20.44,-0.29,-0.52610,0.38332,0.65093
20170608,27.02,78.38,4.27,283.69,0.52,0.6,25.61,97.01,3.28,-0.29,-0.47745,0.20479,0.51952
20170609,27.73,73.94,3.7,287.56,0.39,0.58,28.41,96.88,0.84,-0.29,-0.40873,0.01698,0.40908
20170610,27.72,74.5,2.93,267.25,0.4,0.62,27.03,96.83,6.08,-0.29,-0.32943,-0.17310,0.37214
20170611,28.09,73.25,2.31,237.25,0.41,0.59,29.16,96.77,17.97,-0.29,-0.24827,-0.35769,0.43540
20170612,27.39,78.62,2.24,220.12,0.34,0.64,29.04,96.79,23.96,-0.29,-0.17246,-0.52858,0.55601
20170613,26.78,82.12,2.91,215.62,0.29,0.68,34.33,96.78,4.73,-0.29,-0.10739,-0.67772,0.68618
20170614,27.44,80.56,3.71,292.25,0.38,0.6,22.92,96.96,1.37,-0.29,-0.05649,-0.79793,0.79993
20170615,27.76,77.69,3.4,266.62,0.27,0.57,26.12,97.06,2.02,-0.29,-0.02130,-0.88373,0.88399
20170616,27.83,75.5,2.47,268.0,0.42,0.55,31.19,97.07,0.29,-0.29,-0.00174,-0.93191,0.93191
20170617,29.21,67.62,2.23,286.0,0.48,0.52,41.17,97.01,0.23,-0.29,0.00366,-0.94192,0.94193
20170618,28.76,71.94,3.08,265.19,0.48,0.58,33.69,96.97,36.22,-0.29,-0.00269,-0.91595,0.91595
20170619,27.57,77.12,3.52,253.62,0.38,0.66,33.16,96.89,1.35,-0.29,-0.01772,-0.85868,0.85886
20170620,28.56,70.88,3.74,262.06,0.48,0.59,41.0,96.87,9.6,-0.29,-0.03808,-0.77683,0.77776
20170621,28.94,67.94,3.18,257.25,0.62,0.58,38.06,96.91,0.0,-0.29,-0.06040,-0.67844,0.68113
20170622,29.36,66.56,3.54,274.06,0.61,0.58,40.68,96.96,9.72,-0.29,-0.08160,-0.57213,0.57792
20170623,28.74,72.5,3.46,276.88,0.49,0.62,37.82,96.89,0.0,-0.29,-0.09907,-0.46627,0.47668
20170624,27.5,76.75,3.08,259.62,0.51,0.59,25.76,96.7,2.77,-0.29,-0.11082,-0.36827,0.38458
20170625,27.54,75.88,2.98,244.5,0.4,0.62,35.64,96.59,3.6,-0.29,-0.11550,-0.28392,0.30652
20170626,27.11,77.81,3.41,252.0,0.22,0.69,41.57,96.77,17.38,-0.29,-0.11238,-0.21693,0.24431
20170627,26.91,76.06,3.87,260.19,0.48,0.66,43.48,96.83,9.34,-0.29,-0.10121,-0.16861,0.19666
20170628,27.6,72.56,4.05,255.44,0.37,0.64,49.24,96.87,0.21,-0.29,-0.08222,-0.13779,0.16045
20170629,28.49,67.94,4.05,258.75,0.51,0.59,49.72,96.86,8.48,-0.29,-0.05609,-0.12101,0.13338
20170630,28.16,72.38,3.8,260.81,0.48,0.6,43.12,96.8,18.19,-0.29,-0.02430,-0.11302,0.11560
20170701,28.45,71.19,3.85,264.19,0.4,0.6,46.62,96.78,5.68,-0.70,0.01071,-0.10756,0.10809
20170702,28.98,67.88,4.21,254.06,0.3,0.59,47.56,96.85,22.75,-0.70,0.04536,-0.09821,0.10818
20170703,28.7,68.31,4.03,250.0,0.4,0.62,53.95,96.95,5.71,-0.70,0.07537,-0.07902,0.10920
20170704,28.9,66.31,4.05,271.12,0.49,0.56,49.04,96.96,0.58,-0.70,0.09636,-0.04487,0.10630
20170705,28.51,68.0,3.62,279.19,0.49,0.57,45.19,97.01,0.46,-0.70,0.10456,0.00841,0.10489
20170706,27.43,72.19,3.26,269.38,0.46,0.6,42.31,97.02,3.04,-0.70,0.09729,0.08377,0.12839
20170707,27.87,74.0,3.09,276.56,0.41,0.6,36.87,97.01,0.05,-0.70,0.07330,0.18261,0.19677
20170708,28.0,70.25,3.45,285.44,0.55,0.58,38.81,96.98,0.09,-0.70,0.03266,0.30440,0.30614
20170709,28.47,67.44,3.21,274.56,0.49,0.55,41.6,97.02,0.03,-0.70,-0.02333,0.44632,0.44693
20170710,27.98,73.38,2.78,275.5,0.38,0.57,34.31,97.13,11.9,-0.70,-0.09258,0.60316,0.61022
20170711,27.67,74.19,2.89,288.81,0.32,0.6,38.41,97.1,5.39,-0.70,-0.17249,0.76738,0.78653
20170712,28.23,68.5,3.98,284.75,0.45,0.56,43.66,97.0,0.44,-0.70,-0.26042,0.92956,0.96535
20170713,26.98,75.0,3.87,261.5,0.24,0.64,37.73,96.92,15.54,-0.70,-0.35391,1.07899,1.13554
20170714,26.16,80.56,4.27,255.44,0.31,0.66,34.66,96.85,1.83,-0.70,-0.45077,1.20444,1.28603
20170715,26.94,76.06,4.76,261.94,0.27,0.67,45.8,96.91,14.75,-0.70,-0.54908,1.29512,1.40671
20170716,25.81,81.0,3.77,268.62,0.27,0.66,30.56,96.88,6.48,-0.70,-0.64687,1.34147,1.48929
20170717,25.09,84.81,4.43,276.06,0.17,0.75,29.95,96.76,9.34,-0.70,-0.74176,1.33599,1.52810
20170718,25.51,86.38,5.76,272.94,0.13,0.83,40.15,96.6,35.15,-0.70,-0.83047,1.27392,1.52071
20170719,26.8,77.56,5.52,254.75,0.4,0.75,58.7,96.56,3.44,-0.70,-0.90842,1.15377,1.46847
20170720,26.42,84.19,4.48,236.75,0.49,0.9,80.41,96.62,0.5,-0.70,-0.96957,0.97773,1.37697
20170721,27.69,79.0,4.16,242.94,0.55,0.8,67.55,96.77,0.15,-0.70,-1.00672,0.75192,1.25653
20170722,27.88,76.19,3.92,243.75,0.47,0.73,68.13,96.88,0.03,-0.70,-1.01221,0.48636,1.12299
20170723,27.61,76.25,3.91,253.25,0.46,0.72,61.87,96.9,0.05,-0.70,-0.97923,0.19457,0.99837
20170724,27.25,76.31,4.04,258.06,0.46,0.71,62.77,96.89,0.06,-0.70,-0.90321,-0.10733,0.90957
20170725,27.63,75.44,3.86,266.62,0.54,0.7,67.72,96.81,0.0,-0.70,-0.78295,-0.40202,0.88013
20170726,27.56,74.5,3.79,269.56,0.52,0.69,65.36,96.85,1.15,-0.70,-0.62106,-0.67252,0.91542
20170727,27.15,75.88,3.42,267.12,0.51,0.69,62.89,96.97,0.78,-0.70,-0.42373,-0.90362,0.99804
20170728,27.86,76.19,2.88,266.44,0.48,0.7,66.94,97.08,0.02,-0.70,-0.20010,-1.08304,1.10137
20170729,27.92,76.12,2.22,267.0,0.57,0.69,56.67,97.18,0.31,-0.70,0.03868,-1.20218,1.20281
20170730,27.94,76.38,2.55,279.94,0.5,0.67,49.15,97.15,0.48,-0.70,0.28031,-1.25671,1.28759
20170731,27.94,76.56,2.41,282.06,0.6,0.68,53.82,97.12,6.12,-0.70,0.51210,-1.24672,1.34780
20170801,27.37,79.94,2.66,264.75,0.45,0.7,49.13,97.16,1.12,-0.77,0.72314,-1.17664,1.38110
20170802,26.33,82.94,2.85,261.06,0.34,0.68,33.72,97.17,1.12,-0.77,0.90395,-1.05451,1.38893
20170803,27.21,77.94,3.06,280.69,0.56,0.68,47.35,97.01,0.01,-0.77,1.04769,-0.89103,1.37535
20170804,26.56,78.81,2.87,300.69,0.41,0.67,43.19,96.81,0.1,-0.77,1.15040,-0.69840,1.34580
20170805,26.29,82.5,2.56,299.81,0.24,0.68,41.12,96.78,1.82,-0.77,1.21072,-0.48910,1.30578
20170806,26.71,81.12,2.26,299.0,0.36,0.67,51.89,96.83,0.82,-0.77,1.22933,-0.27499,1.25971
20170807,27.71,76.94,1.49,294.31,0.37,0.67,60.94,96.92,8.21,-0.77,1.20830,-0.06664,1.21013
20170808,27.44,79.25,1.09,305.31,0.23,0.73,51.9,97.01,13.76,-0.77,1.15046,0.12698,1.15745
20170809,26.26,84.31,1.34,245.25,0.25,0.78,41.41,97.11,0.25,-0.77,1.05909,0.29875,1.10042
20170810,26.8,81.19,2.23,239.44,0.45,0.73,52.94,97.1,2.51,-0.77,0.93777,0.44331,1.03727
20170811,26.7,83.31,2.07,253.81,0.48,0.72,45.98,97.14,1.04,-0.77,0.79037,0.55704,0.96694
20170812,25.75,85.12,2.19,270.94,0.38,0.73,33.92,97.23,0.05,-0.77,0.62123,0.63779,0.89034
20170813,26.1,83.44,1.84,274.69,0.28,0.73,38.1,97.33,18.81,-0.77,0.43541,0.68469,0.81141
20170814,25.2,83.88,1.8,299.19,0.3,0.71,35.27,97.43,1.17,-0.77,0.23884,0.69780,0.73755
20170815,26.69,76.75,1.66,282.62,0.42,0.69,49.16,97.29,0.04,-0.77,0.03854,0.67797,0.67907
20170816,26.08,82.94,1.84,295.0,0.38,0.69,37.4,97.11,1.76,-0.77,-0.15735,0.62672,0.64617
20170817,25.76,83.88,2.23,290.62,0.38,0.7,36.98,96.89,2.82,-0.77,-0.33973,0.54640,0.64341
20170818,25.64,83.38,3.67,294.38,0.12,0.7,44.63,96.66,23.56,-0.77,-0.49892,0.44052,0.66557
20170819,24.93,89.69,5.05,279.12,0.09,0.83,38.02,96.49,63.18,-0.77,-0.62541,0.31416,0.69988
20170820,25.16,84.75,2.67,266.12,0.24,0.76,41.01,96.54,0.0,-0.77,-0.71089,0.17421,0.73193
20170821,25.63,78.75,2.3,232.06,0.38,0.72,63.0,96.78,0.0,-0.77,-0.74940,0.02891,0.74996
20170822,26.94,70.56,1.9,278.62,0.55,0.71,73.55,96.92,3.69,-0.77,-0.73812,-0.11315,0.74674
20170823,26.9,79.44,1.84,301.19,0.47,0.72,61.64,97.05,0.19,-0.77,-0.67757,-0.24451,0.72034
20170824,26.19,84.44,2.27,306.06,0.26,0.72,43.45,96.98,5.75,-0.77,-0.57124,-0.35994,0.67518
20170825,25.71,88.06,2.78,279.75,0.34,0.84,45.04,96.78,0.12,-0.77,-0.42489,-0.45685,0.62389
20170826,26.38,85.56,2.56,287.69,0.3,0.75,54.53,96.62,1.24,-0.77,-0.24601,-0.53496,0.58881
20170827,26.69,86.88,2.56,270.44,0.32,0.75,49.81,96.52,5.61,-0.77,-0.04339,-0.59550,0.59708
20170828,24.93,90.94,2.93,252.56,0.16,0.76,24.53,96.42,23.91,-0.77,0.17310,-0.64030,0.66329
20170829,25.52,83.5,3.05,211.5,0.31,0.78,61.64,96.59,3.33,-0.77,0.39278,-0.67102,0.77753
20170830,26.37,78.5,2.07,227.0,0.57,0.74,58.59,96.99,0.09,-0.77,0.60454,-0.68862,0.91634
20170831,27.28,78.88,2.1,275.19,0.6,0.72,56.13,97.21,0.05,-0.77,0.79731,-0.69314,1.05648
20170901,27.05,79.62,2.12,294.5,0.58,0.73,48.95,97.25,0.06,-0.80,0.96064,-0.68374,1.17912
20170902,27.26,77.38,1.34,277.25,0.59,0.72,62.61,97.23,0.28,-0.80,1.08529,-0.65904,1.26972
20170903,27.15,81.12,1.68,239.81,0.5,0.73,65.97,97.24,3.6,-0.80,1.16377,-0.61756,1.31747
20170904,27.25,81.5,1.56,314.38,0.49,0.73,57.27,97.3,13.11,-0.80,1.19081,-0.55830,1.31519
20170905,26.98,85.56,1.56,322.44,0.55,0.77,45.66,97.26,3.98,-0.80,1.16364,-0.48120,1.25922
20170906,26.48,86.62,1.52,323.25,0.35,0.75,34.66,97.2,68.69,-0.80,1.08223,-0.38744,1.14949
20170907,26.33,83.5,1.46,162.19,0.48,0.73,42.37,97.2,0.39,-0.80,0.94934,-0.27936,0.98959
20170908,26.96,84.5,1.16,154.69,0.58,0.72,48.73,97.24,0.46,-0.80,0.77056,-0.16016,0.78703
20170909,26.84,85.06,1.47,154.25,0.62,0.71,41.83,97.21,0.07,-0.80,0.55407,-0.03341,0.55508
20170910,26.8,86.06,1.41,151.56,0.55,0.7,43.09,97.26,0.0,-0.80,0.31028,0.09743,0.32522
20170911,26.94,86.06,1.8,133.38,0.55,0.7,50.76,97.37,0.0,-0.80,0.05119,0.22916,0.23480
20170912,26.69,87.06,1.52,161.0,0.58,0.7,38.68,97.46,0.05,-0.80,-0.21039,0.35873,0.41588
20170913,26.43,86.31,1.66,176.69,0.49,0.75,43.96,97.43,2.19,-0.80,-0.46166,0.48294,0.66811
20170914,26.5,85.0,1.52,199.06,0.38,0.76,50.78,97.28,2.11,-0.80,-0.69070,0.59810,0.91367
20170915,26.05,85.94,1.72,254.25,0.48,0.77,44.64,97.14,3.5,-0.80,-0.88713,0.69996,1.13002
20170916,26.7,82.0,1.35,266.44,0.55,0.76,53.5,97.06,1.35,-0.80,-1.04264,0.78391,1.30446
20170917,25.87,87.69,1.7,262.38,0.37,0.73,32.59,97.06,18.56,-0.80,-1.15131,0.84541,1.42836
20170918,25.64,85.06,2.55,272.5,0.41,0.72,49.12,97.08,0.54,-0.80,-1.20974,0.88055,1.49627
20170919,26.25,81.12,2.88,265.56,0.55,0.7,52.61,97.05,0.21,-0.80,-1.21701,0.88662,1.50573
20170920,26.51,82.06,2.61,237.62,0.39,0.7,55.2,96.93,0.15,-0.80,-1.17464,0.86241,1.45723
20170921,25.72,85.38,2.7,236.88,0.34,0.7,39.84,96.9,0.05,-0.80,-1.08640,0.80835,1.35414
20170922,25.76,84.0,1.8,299.94,0.5,0.71,45.79,97.16,0.19,-0.80,-0.95821,0.72638,1.20241
20170923,26.62,78.94,1.47,328.31,0.62,0.69,59.83,97.38,0.08,-0.80,-0.79781,0.61972,1.01023
20170924,26.58,79.0,1.46,183.19,0.61,0.67,51.97,97.36,0.11,-0.80,-0.61443,0.49275,0.78761
20170925,26.08,84.25,1.89,180.81,0.49,0.73,42.13,97.2,12.6,-0.80,-0.41816,0.35089,0.54588
20170926,26.19,86.19,2.05,185.31,0.58,0.74,45.07,97.2,0.07,-0.80,-0.21927,0.20060,0.29719
20170927,26.3,85.5,1.87,251.12,0.54,0.72,42.01,97.2,27.39,-0.80,-0.02743,0.04935,0.05646
20170928,26.05,87.44,1.31,230.06,0.42,0.78,31.29,97.14,5.56,-0.80,0.14899,-0.09454,0.17645
20170929,26.01,87.31,1.86,270.0,0.42,0.78,48.15,97.13,3.96,-0.80,0.30350,-0.22226,0.37618
20170930,26.05,82.44,1.62,152.12,0.52,0.75,53.07,97.31,1.19,-0.80,0.43172,-0.32509,0.54044
20171001,26.5,81.75,1.02,212.75,0.5,0.73,49.07,97.28,4.02,-0.63,0.53144,-0.39502,0.66218
20171002,26.48,84.62,0.84,125.44,0.49,0.76,46.87,97.2,27.07,-0.63,0.60225,-0.42550,0.73740
20171003,25.79,89.31,1.05,179.69,0.39,0.78,32.06,97.25,1.07,-0.63,0.64486,-0.41207,0.76528
20171004,26.08,86.94,1.53,164.0,0.5,0.75,46.4,97.29,4.42,-0.63,0.66020,-0.35289,0.74860
20171005,25.31,90.5,1.12,146.62,0.47,0.73,19.14,97.18,1.98,-0.63,0.64808,-0.24921,0.69434
20171006,25.6,89.12,1.52,126.88,0.38,0.77,30.65,97.16,13.85,-0.63,0.60566,-0.10603,0.61487
20171007,25.96,88.25,0.98,113.25,0.53,0.78,39.42,97.19,18.75,-0.63,0.52609,0.06655,0.53028
